ticker,commodity,date,open,high,low,close,volume
GC=F,Gold,2013-05-09,1471.199951171875,1473.4000244140625,1453.0,1468.800048828125,27
GC=F,Gold,2013-05-10,1455.5999755859375,1459.300048828125,1423.0,1436.800048828125,569
GC=F,Gold,2013-05-13,1440.0,1440.5999755859375,1427.800048828125,1434.5,344
GC=F,Gold,2013-05-14,1430.0999755859375,1444.4000244140625,1422.0,1424.699951171875,72
GC=F,Gold,2013-05-15,1425.699951171875,1425.699951171875,1390.0999755859375,1396.5,364
GC=F,Gold,2013-05-16,1390.4000244140625,1395.0999755859375,1370.5999755859375,1387.0999755859375,38
GC=F,Gold,2013-05-17,1386.699951171875,1391.0999755859375,1359.0999755859375,1364.9000244140625,50
GC=F,Gold,2013-05-20,1342.9000244140625,1387.5,1342.9000244140625,1384.300048828125,21
GC=F,Gold,2013-05-21,1386.5,1392.300048828125,1358.5,1377.800048828125,51
GC=F,Gold,2013-05-22,1387.199951171875,1395.699951171875,1364.5,1367.5999755859375,14
GC=F,Gold,2013-05-23,1380.5999755859375,1394.800048828125,1377.800048828125,1392.0,58
GC=F,Gold,2013-05-24,1386.800048828125,1386.800048828125,1386.800048828125,1386.800048828125,2
GC=F,Gold,2013-05-28,1380.800048828125,1390.4000244140625,1379.0999755859375,1379.0999755859375,55
GC=F,Gold,2013-05-29,1391.300048828125,1391.300048828125,1391.300048828125,1391.300048828125,168665
GC=F,Gold,2013-05-30,1392.0999755859375,1417.5,1388.300048828125,1411.5,45133
GC=F,Gold,2013-05-31,1412.4000244140625,1421.0999755859375,1384.199951171875,1392.5999755859375,5997
GC=F,Gold,2013-06-03,1389.0999755859375,1416.300048828125,1388.300048828125,1411.699951171875,1420
GC=F,Gold,2013-06-04,1410.9000244140625,1413.699951171875,1389.0,1397.0999755859375,930
GC=F,Gold,2013-06-05,1397.5,1410.0,1395.5999755859375,1398.4000244140625,1687
GC=F,Gold,2013-06-06,1401.699951171875,1422.699951171875,1391.5999755859375,1415.699951171875,782
GC=F,Gold,2013-06-07,1411.5,1416.0999755859375,1377.9000244140625,1383.0,1163
GC=F,Gold,2013-06-10,1378.800048828125,1386.9000244140625,1375.5999755859375,1386.199951171875,367
GC=F,Gold,2013-06-11,1384.199951171875,1384.4000244140625,1366.0,1377.0,482
GC=F,Gold,2013-06-12,1375.0,1393.5,1373.699951171875,1391.800048828125,514
GC=F,Gold,2013-06-13,1386.800048828125,1390.9000244140625,1373.4000244140625,1377.5999755859375,458
GC=F,Gold,2013-06-14,1383.9000244140625,1389.5999755859375,1377.800048828125,1387.300048828125,90
GC=F,Gold,2013-06-17,1390.300048828125,1390.5,1380.0,1382.800048828125,114
GC=F,Gold,2013-06-18,1383.0999755859375,1383.5,1363.0,1366.5999755859375,346
GC=F,Gold,2013-06-19,1368.0999755859375,1373.5999755859375,1348.0999755859375,1373.5999755859375,198
GC=F,Gold,2013-06-20,1348.0999755859375,1348.0999755859375,1275.4000244140625,1285.9000244140625,712
GC=F,Gold,2013-06-21,1280.4000244140625,1300.0,1268.9000244140625,1291.5999755859375,456
GC=F,Gold,2013-06-24,1297.300048828125,1297.300048828125,1275.699951171875,1276.800048828125,321
GC=F,Gold,2013-06-25,1281.300048828125,1286.0,1273.199951171875,1274.800048828125,953
GC=F,Gold,2013-06-26,1273.9000244140625,1273.9000244140625,1228.800048828125,1229.5999755859375,981
GC=F,Gold,2013-06-27,1224.699951171875,1241.4000244140625,1198.300048828125,1211.4000244140625,533
GC=F,Gold,2013-06-28,1200.9000244140625,1232.300048828125,1183.199951171875,1223.800048828125,232
GC=F,Gold,2013-07-01,1234.699951171875,1261.0,1234.199951171875,1255.9000244140625,150
GC=F,Gold,2013-07-02,1254.0999755859375,1266.300048828125,1241.199951171875,1243.5999755859375,107
GC=F,Gold,2013-07-03,1243.800048828125,1258.199951171875,1240.300048828125,1252.0999755859375,19
GC=F,Gold,2013-07-05,1252.699951171875,1254.0999755859375,1208.9000244140625,1212.9000244140625,72
GC=F,Gold,2013-07-08,1218.800048828125,1235.199951171875,1215.4000244140625,1234.9000244140625,58
GC=F,Gold,2013-07-09,1234.699951171875,1254.5,1234.4000244140625,1245.9000244140625,33
GC=F,Gold,2013-07-10,1244.5999755859375,1263.9000244140625,1244.5999755859375,1247.4000244140625,58
GC=F,Gold,2013-07-11,1284.5999755859375,1285.0,1278.9000244140625,1280.0999755859375,18
GC=F,Gold,2013-07-12,1282.300048828125,1282.300048828125,1274.300048828125,1277.800048828125,6
GC=F,Gold,2013-07-15,1292.0999755859375,1292.4000244140625,1281.5999755859375,1283.800048828125,19
GC=F,Gold,2013-07-16,1279.4000244140625,1291.4000244140625,1279.4000244140625,1290.800048828125,13
GC=F,Gold,2013-07-17,1286.199951171875,1294.4000244140625,1272.9000244140625,1277.9000244140625,11
GC=F,Gold,2013-07-18,1275.300048828125,1286.4000244140625,1275.199951171875,1284.5999755859375,26
GC=F,Gold,2013-07-19,1291.699951171875,1293.300048828125,1290.0,1293.300048828125,9
GC=F,Gold,2013-07-22,1317.0,1336.4000244140625,1317.0,1336.4000244140625,18
GC=F,Gold,2013-07-23,1334.800048828125,1342.300048828125,1327.9000244140625,1335.0999755859375,10
GC=F,Gold,2013-07-24,1342.199951171875,1343.5,1318.5999755859375,1319.699951171875,42
GC=F,Gold,2013-07-25,1318.5,1336.800048828125,1318.5,1329.0,55
GC=F,Gold,2013-07-26,1326.5,1326.5,1321.699951171875,1321.699951171875,66
GC=F,Gold,2013-07-29,1328.4000244140625,1328.4000244140625,1328.4000244140625,1328.4000244140625,134359
GC=F,Gold,2013-07-30,1327.199951171875,1329.5999755859375,1316.199951171875,1324.0,44769
GC=F,Gold,2013-07-31,1325.5,1338.4000244140625,1304.9000244140625,1312.4000244140625,6252
GC=F,Gold,2013-08-01,1323.0,1328.5,1306.9000244140625,1311.0,1562
GC=F,Gold,2013-08-02,1306.699951171875,1317.0,1283.0,1310.5999755859375,1451
GC=F,Gold,2013-08-05,1311.199951171875,1318.300048828125,1297.5,1302.5999755859375,904
GC=F,Gold,2013-08-06,1303.0,1305.9000244140625,1279.300048828125,1283.199951171875,1314
GC=F,Gold,2013-08-07,1282.5,1288.4000244140625,1274.0,1286.0999755859375,989
GC=F,Gold,2013-08-08,1283.9000244140625,1312.800048828125,1283.699951171875,1310.699951171875,482
GC=F,Gold,2013-08-09,1315.0999755859375,1315.800048828125,1306.699951171875,1312.9000244140625,449
GC=F,Gold,2013-08-12,1317.199951171875,1342.4000244140625,1317.199951171875,1334.699951171875,312
GC=F,Gold,2013-08-13,1331.9000244140625,1339.0999755859375,1320.199951171875,1321.199951171875,209
GC=F,Gold,2013-08-14,1317.699951171875,1336.300048828125,1317.699951171875,1334.0,333
GC=F,Gold,2013-08-15,1340.0999755859375,1369.5999755859375,1319.9000244140625,1361.5999755859375,235
GC=F,Gold,2013-08-16,1366.800048828125,1378.9000244140625,1361.0,1371.699951171875,175
GC=F,Gold,2013-08-19,1379.0,1384.4000244140625,1363.9000244140625,1366.199951171875,139
GC=F,Gold,2013-08-20,1355.0,1377.0,1355.0,1373.0999755859375,123
GC=F,Gold,2013-08-21,1372.5,1377.300048828125,1360.9000244140625,1370.5999755859375,109
GC=F,Gold,2013-08-22,1362.0,1380.4000244140625,1362.0,1371.199951171875,79
GC=F,Gold,2013-08-23,1376.800048828125,1398.199951171875,1373.9000244140625,1395.699951171875,178
GC=F,Gold,2013-08-26,1398.5999755859375,1402.800048828125,1391.300048828125,1393.0,203
GC=F,Gold,2013-08-27,1403.800048828125,1421.0999755859375,1398.699951171875,1420.5999755859375,397
GC=F,Gold,2013-08-28,1417.300048828125,1428.0,1417.300048828125,1419.0,489
GC=F,Gold,2013-08-29,1417.4000244140625,1417.4000244140625,1404.5,1412.9000244140625,375
GC=F,Gold,2013-08-30,1407.199951171875,1409.800048828125,1392.300048828125,1396.0999755859375,0
GC=F,Gold,2013-09-03,1393.0,1414.4000244140625,1382.300048828125,1412.0,139
GC=F,Gold,2013-09-04,1413.0,1413.0,1387.0999755859375,1389.9000244140625,104
GC=F,Gold,2013-09-05,1393.5,1397.5,1367.0999755859375,1373.0999755859375,37
GC=F,Gold,2013-09-06,1371.0,1390.0999755859375,1368.9000244140625,1386.699951171875,52
GC=F,Gold,2013-09-09,1389.800048828125,1389.800048828125,1386.5,1386.800048828125,44
GC=F,Gold,2013-09-10,1377.5,1377.5,1357.5999755859375,1364.0999755859375,21
GC=F,Gold,2013-09-11,1365.800048828125,1365.800048828125,1356.699951171875,1363.9000244140625,60
GC=F,Gold,2013-09-12,1360.0,1360.0,1322.4000244140625,1330.4000244140625,120
GC=F,Gold,2013-09-13,1322.9000244140625,1323.0,1305.300048828125,1308.4000244140625,38
GC=F,Gold,2013-09-16,1328.4000244140625,1329.5999755859375,1310.800048828125,1317.9000244140625,107
GC=F,Gold,2013-09-17,1313.0,1313.0999755859375,1309.5,1309.5,24
GC=F,Gold,2013-09-18,1292.0999755859375,1347.699951171875,1292.0999755859375,1307.800048828125,29
GC=F,Gold,2013-09-19,1362.9000244140625,1373.0,1362.9000244140625,1369.4000244140625,35
GC=F,Gold,2013-09-20,1347.5,1347.5,1330.699951171875,1332.5,2
GC=F,Gold,2013-09-23,1327.0999755859375,1327.800048828125,1317.5999755859375,1326.9000244140625,78
GC=F,Gold,2013-09-24,1321.199951171875,1324.9000244140625,1309.4000244140625,1316.0,61
GC=F,Gold,2013-09-25,1322.699951171875,1335.9000244140625,1322.699951171875,1335.9000244140625,51
GC=F,Gold,2013-09-26,1335.199951171875,1338.300048828125,1323.5999755859375,1323.5999755859375,13170
GC=F,Gold,2013-09-27,1321.5,1343.800048828125,1319.699951171875,1338.4000244140625,2990
GC=F,Gold,2013-09-30,1345.800048828125,1350.9000244140625,1322.0,1326.5,597
GC=F,Gold,2013-10-01,1328.0,1334.0,1284.5,1286.0,815
GC=F,Gold,2013-10-02,1288.5,1321.0,1280.0,1320.5999755859375,152
GC=F,Gold,2013-10-03,1312.0,1319.5,1302.5,1317.4000244140625,217
GC=F,Gold,2013-10-04,1316.199951171875,1318.0999755859375,1305.699951171875,1309.699951171875,38
GC=F,Gold,2013-10-07,1313.800048828125,1325.4000244140625,1311.800048828125,1324.800048828125,84
GC=F,Gold,2013-10-08,1326.5,1330.0,1321.199951171875,1324.199951171875,57
GC=F,Gold,2013-10-09,1317.5999755859375,1319.0,1295.300048828125,1306.9000244140625,140
GC=F,Gold,2013-10-10,1303.4000244140625,1310.800048828125,1285.0,1296.5999755859375,89
GC=F,Gold,2013-10-11,1286.9000244140625,1291.5999755859375,1263.800048828125,1268.0,210
GC=F,Gold,2013-10-14,1275.800048828125,1285.800048828125,1273.9000244140625,1276.4000244140625,61
GC=F,Gold,2013-10-15,1270.5,1283.5999755859375,1254.0999755859375,1273.0,208
GC=F,Gold,2013-10-16,1282.800048828125,1284.0,1269.199951171875,1282.0,86
GC=F,Gold,2013-10-17,1307.0,1322.699951171875,1307.0,1322.699951171875,72
GC=F,Gold,2013-10-18,1318.800048828125,1326.0,1312.5999755859375,1314.4000244140625,65
GC=F,Gold,2013-10-21,1316.800048828125,1317.699951171875,1315.699951171875,1315.699951171875,23
GC=F,Gold,2013-10-22,1313.9000244140625,1342.5999755859375,1313.9000244140625,1342.5,55
GC=F,Gold,2013-10-23,1331.9000244140625,1333.9000244140625,1331.9000244140625,1333.9000244140625,13
GC=F,Gold,2013-10-24,1334.5,1350.199951171875,1334.5,1350.199951171875,18
GC=F,Gold,2013-10-25,1346.199951171875,1353.0,1346.199951171875,1352.4000244140625,23
GC=F,Gold,2013-10-28,1351.4000244140625,1359.199951171875,1349.0,1352.0,23
GC=F,Gold,2013-10-29,1359.5999755859375,1359.699951171875,1345.199951171875,1345.199951171875,168
GC=F,Gold,2013-10-30,1340.800048828125,1355.800048828125,1335.5999755859375,1349.0,44
GC=F,Gold,2013-10-31,1334.0,1334.0,1321.699951171875,1323.5999755859375,62
GC=F,Gold,2013-11-01,1325.699951171875,1325.699951171875,1308.0,1313.0999755859375,21
GC=F,Gold,2013-11-04,1314.5999755859375,1320.5,1312.0999755859375,1314.5999755859375,39
GC=F,Gold,2013-11-05,1313.300048828125,1317.5,1306.9000244140625,1308.0,98
GC=F,Gold,2013-11-06,1313.5,1318.5999755859375,1312.5,1317.699951171875,11
GC=F,Gold,2013-11-07,1323.5999755859375,1323.5999755859375,1298.0,1308.4000244140625,129
GC=F,Gold,2013-11-08,1308.0,1308.0999755859375,1281.300048828125,1284.5,22
GC=F,Gold,2013-11-11,1281.5999755859375,1281.800048828125,1281.0,1281.0,5
GC=F,Gold,2013-11-12,1282.300048828125,1282.300048828125,1271.0999755859375,1271.0999755859375,3
GC=F,Gold,2013-11-13,1274.0,1280.5,1268.300048828125,1268.300048828125,17
GC=F,Gold,2013-11-14,1280.199951171875,1293.300048828125,1278.0999755859375,1286.199951171875,29
GC=F,Gold,2013-11-15,1287.699951171875,1288.5,1281.5,1287.300048828125,16
GC=F,Gold,2013-11-18,1284.699951171875,1284.800048828125,1272.199951171875,1272.199951171875,10
GC=F,Gold,2013-11-19,1274.199951171875,1275.199951171875,1271.0,1273.4000244140625,10
GC=F,Gold,2013-11-20,1269.0,1269.0,1241.9000244140625,1257.9000244140625,120
GC=F,Gold,2013-11-21,1245.699951171875,1247.0999755859375,1236.5,1243.5,90
GC=F,Gold,2013-11-22,1243.199951171875,1247.0,1241.4000244140625,1244.0,77
GC=F,Gold,2013-11-25,1231.0999755859375,1241.0999755859375,1229.0,1241.0999755859375,19
GC=F,Gold,2013-11-26,1243.0,1243.0,1241.4000244140625,1241.4000244140625,178417
GC=F,Gold,2013-11-27,1241.5999755859375,1254.800048828125,1235.5,1237.800048828125,82331
GC=F,Gold,2013-11-29,1237.800048828125,1254.5,1233.699951171875,1250.5999755859375,9203
GC=F,Gold,2013-12-02,1251.4000244140625,1251.5,1217.800048828125,1222.300048828125,4979
GC=F,Gold,2013-12-03,1219.199951171875,1225.699951171875,1215.5999755859375,1221.699951171875,1932
GC=F,Gold,2013-12-04,1225.0999755859375,1250.4000244140625,1212.9000244140625,1248.199951171875,1823
GC=F,Gold,2013-12-05,1240.0,1241.5,1218.5999755859375,1233.199951171875,446
GC=F,Gold,2013-12-06,1228.699951171875,1242.0,1213.0,1230.300048828125,1032
GC=F,Gold,2013-12-09,1230.199951171875,1243.199951171875,1229.0,1235.300048828125,352
GC=F,Gold,2013-12-10,1239.0,1267.0,1239.0,1262.4000244140625,882
GC=F,Gold,2013-12-11,1261.9000244140625,1261.9000244140625,1252.0999755859375,1258.5,147
GC=F,Gold,2013-12-12,1253.5,1255.4000244140625,1225.9000244140625,1226.0,609
GC=F,Gold,2013-12-13,1226.699951171875,1239.0,1222.199951171875,1235.699951171875,446
GC=F,Gold,2013-12-16,1238.4000244140625,1250.5999755859375,1228.9000244140625,1245.5,242
GC=F,Gold,2013-12-17,1237.0,1240.4000244140625,1231.199951171875,1231.199951171875,22
GC=F,Gold,2013-12-18,1231.5,1245.0999755859375,1217.0,1236.0999755859375,114
GC=F,Gold,2013-12-19,1226.5999755859375,1226.5999755859375,1188.699951171875,1195.0,124
GC=F,Gold,2013-12-20,1190.9000244140625,1207.800048828125,1190.9000244140625,1205.0999755859375,204
GC=F,Gold,2013-12-23,1205.199951171875,1205.199951171875,1195.9000244140625,1198.4000244140625,123
GC=F,Gold,2013-12-24,1199.800048828125,1205.5999755859375,1197.699951171875,1205.0999755859375,184
GC=F,Gold,2013-12-26,1207.0999755859375,1215.9000244140625,1207.0999755859375,1214.0999755859375,140
GC=F,Gold,2013-12-27,1213.4000244140625,1218.5,1212.9000244140625,1216.0999755859375,278
GC=F,Gold,2013-12-30,1215.0,1215.0,1194.4000244140625,1203.0999755859375,351
GC=F,Gold,2013-12-31,1196.4000244140625,1212.4000244140625,1182.0,1201.9000244140625,124
GC=F,Gold,2014-01-02,1204.300048828125,1227.300048828125,1204.300048828125,1225.0,209
GC=F,Gold,2014-01-03,1221.699951171875,1239.0,1221.699951171875,1238.4000244140625,142
GC=F,Gold,2014-01-06,1232.800048828125,1247.0,1221.9000244140625,1237.800048828125,127
GC=F,Gold,2014-01-07,1239.300048828125,1242.4000244140625,1226.300048828125,1229.4000244140625,73
GC=F,Gold,2014-01-08,1227.5,1227.5,1218.5999755859375,1225.300048828125,189
GC=F,Gold,2014-01-09,1225.800048828125,1229.300048828125,1225.800048828125,1229.300048828125,7
GC=F,Gold,2014-01-10,1235.0,1246.800048828125,1234.0,1246.699951171875,58
GC=F,Gold,2014-01-13,1250.5999755859375,1252.699951171875,1245.5,1250.9000244140625,46
GC=F,Gold,2014-01-14,1251.0,1251.300048828125,1242.0,1245.199951171875,37
GC=F,Gold,2014-01-15,1243.0999755859375,1243.199951171875,1238.0999755859375,1238.0999755859375,68
GC=F,Gold,2014-01-16,1239.300048828125,1242.800048828125,1239.0,1240.0,48
GC=F,Gold,2014-01-17,1239.699951171875,1254.300048828125,1239.699951171875,1251.699951171875,101
GC=F,Gold,2014-01-21,1256.4000244140625,1257.5,1240.0,1242.300048828125,224
GC=F,Gold,2014-01-22,1241.699951171875,1242.0,1239.0,1239.0,58
GC=F,Gold,2014-01-23,1235.199951171875,1264.199951171875,1235.199951171875,1262.5999755859375,40
GC=F,Gold,2014-01-24,1258.300048828125,1269.4000244140625,1258.300048828125,1264.5,38
GC=F,Gold,2014-01-27,1259.800048828125,1264.4000244140625,1254.4000244140625,1263.5999755859375,92
GC=F,Gold,2014-01-28,1257.9000244140625,1258.4000244140625,1251.0,1251.0,20
GC=F,Gold,2014-01-29,1262.199951171875,1262.199951171875,1262.199951171875,1262.199951171875,137028
GC=F,Gold,2014-01-30,1267.0,1267.699951171875,1237.5,1242.199951171875,45276
GC=F,Gold,2014-01-31,1243.5999755859375,1254.5,1238.4000244140625,1240.0999755859375,5820
GC=F,Gold,2014-02-03,1242.4000244140625,1266.300048828125,1241.199951171875,1260.4000244140625,2914
GC=F,Gold,2014-02-04,1258.4000244140625,1260.699951171875,1247.800048828125,1251.699951171875,1745
GC=F,Gold,2014-02-05,1254.0,1273.699951171875,1253.0999755859375,1257.300048828125,1616
GC=F,Gold,2014-02-06,1258.0,1267.0,1253.5,1257.5999755859375,274
GC=F,Gold,2014-02-07,1258.300048828125,1271.4000244140625,1257.9000244140625,1263.300048828125,436
GC=F,Gold,2014-02-10,1269.5999755859375,1277.300048828125,1265.699951171875,1274.800048828125,742
GC=F,Gold,2014-02-11,1274.0,1292.0,1273.800048828125,1290.0999755859375,562
GC=F,Gold,2014-02-12,1290.5,1296.199951171875,1285.5,1295.300048828125,140
GC=F,Gold,2014-02-13,1293.300048828125,1303.5,1287.5,1300.4000244140625,877
GC=F,Gold,2014-02-14,1301.699951171875,1320.699951171875,1301.699951171875,1319.0,308
GC=F,Gold,2014-02-18,1322.9000244140625,1330.5999755859375,1313.9000244140625,1324.699951171875,373
GC=F,Gold,2014-02-19,1318.300048828125,1321.5999755859375,1309.0999755859375,1320.5999755859375,193
GC=F,Gold,2014-02-20,1310.699951171875,1323.5,1309.5999755859375,1317.0999755859375,116
GC=F,Gold,2014-02-21,1320.0,1328.300048828125,1317.4000244140625,1323.9000244140625,171
