"Date","Price","Open","High","Low","Vol.","Change %"
"02/05/2021","27.019","26.420","27.105","26.255","90.32K","2.99%"
"02/04/2021","26.234","26.960","27.015","25.935","104.91K","-2.44%"
"02/03/2021","26.889","26.735","27.260","26.545","93.58K","1.84%"
"02/02/2021","26.402","29.095","29.150","26.350","208.63K","-10.25%"
"02/01/2021","29.418","28.425","30.350","28.155","325.63K","9.30%"
"01/29/2021","26.914","26.625","27.770","26.150","187.56K","3.83%"
"01/28/2021","25.922","25.330","27.100","24.895","190.87K","2.10%"
"01/27/2021","25.389","25.530","25.545","24.715","96.67K","-0.58%"
"01/26/2021","25.538","25.395","25.720","25.230","52.74K","0.21%"
"01/25/2021","25.484","25.535","25.835","25.205","73.17K","-0.28%"
"01/22/2021","25.556","26.025","26.045","25.050","75.21K","-1.15%"
"01/21/2021","25.854","25.910","26.130","25.700","59.50K","0.34%"
"01/20/2021","25.766","25.290","25.960","25.060","80.82K","1.76%"
"01/18/2021","25.320","24.835","25.480","24.040","108.90K","1.83%"
"01/15/2021","24.866","25.610","25.865","24.610","106.18K","-3.63%"
"01/14/2021","25.802","25.290","25.990","25.095","84.24K","0.90%"
"01/13/2021","25.572","25.655","25.785","25.170","58.51K","0.54%"
"01/12/2021","25.435","25.015","25.745","25.000","65.92K","0.60%"
"01/11/2021","25.284","25.470","25.595","24.365","106.00K","2.63%"
"01/08/2021","24.637","27.280","27.335","24.530","186.37K","-9.63%"
"01/07/2021","27.261","27.410","27.495","27.020","69.49K","0.81%"
"01/06/2021","27.042","27.720","28.105","26.700","129.36K","-2.16%"
"01/05/2021","27.640","27.355","27.850","27.150","67.46K","1.01%"
"01/04/2021","27.364","26.770","27.760","26.730","113.76K","3.60%"
"12/31/2020","26.412","26.835","26.880","26.345","39.62K","-0.61%"
"12/30/2020","26.573","26.325","26.835","26.260","47.68K","1.36%"
"12/29/2020","26.217","26.450","26.770","26.075","64.31K","-1.21%"
"12/28/2020","26.539","26.130","26.980","26.000","81.41K","2.44%"
"12/24/2020","25.908","25.740","26.080","25.535","35.14K","-0.05%"
"12/23/2020","25.921","25.315","25.960","25.185","65.50K","1.51%"
"12/22/2020","25.535","26.420","26.815","25.225","108.02K","-3.20%"
"12/21/2020","26.379","26.110","27.635","25.120","133.74K","1.33%"
"12/18/2020","26.033","26.255","26.350","25.865","70.35K","-0.57%"
"12/17/2020","26.181","25.500","26.305","25.335","97.95K","4.51%"
"12/16/2020","25.052","24.645","25.640","24.575","97.98K","1.66%"
"12/15/2020","24.644","23.965","24.700","23.940","62.40K","2.48%"
"12/14/2020","24.047","24.140","24.365","23.755","55.68K","-0.19%"
"12/11/2020","24.092","24.135","24.245","23.690","50.25K","-0.01%"
"12/10/2020","24.094","24.055","24.430","23.825","58.69K","0.43%"
"12/09/2020","23.990","24.735","24.755","23.695","84.50K","-3.02%"
"12/08/2020","24.736","24.655","25.015","24.550","58.83K","-0.23%"
"12/07/2020","24.794","24.310","24.940","23.630","83.05K","2.23%"
"12/04/2020","24.253","24.195","24.585","24.065","68.53K","0.48%"
"12/03/2020","24.137","24.220","24.420","23.850","73.44K","0.24%"
"12/02/2020","24.080","24.130","24.455","23.680","76.79K","-0.04%"
"12/01/2020","24.090","22.700","24.180","22.665","89.39K","6.63%"
"11/30/2020","22.593","22.780","22.830","21.960","95.29K","-0.20%"
"11/26/2020","22.639","23.485","23.575","22.400","94.53K","-3.09%"
"11/25/2020","23.362","23.290","23.545","23.115","57.05K","0.27%"
"11/24/2020","23.300","23.630","23.650","22.935","106.07K","-1.41%"
"11/23/2020","23.633","24.225","24.455","23.460","106.43K","-3.00%"
"11/20/2020","24.363","24.115","24.600","23.955","76.35K","1.31%"
"11/19/2020","24.048","24.380","24.425","23.670","94.81K","-1.64%"
"11/18/2020","24.448","24.565","24.780","24.235","82.57K","-0.82%"
"11/17/2020","24.651","24.880","24.900","24.435","57.85K","-0.61%"
"11/16/2020","24.802","24.800","25.155","24.255","81.63K","0.11%"
"11/13/2020","24.775","24.365","24.900","24.215","60.87K","1.93%"
"11/12/2020","24.306","24.360","24.475","24.090","62.74K","0.16%"
"11/11/2020","24.267","24.305","24.510","23.810","76.99K","-0.80%"
"11/10/2020","24.462","24.180","24.580","23.950","87.44K","3.21%"
"11/09/2020","23.701","25.860","26.135","23.600","168.83K","-7.64%"
"11/06/2020","25.662","25.450","25.975","25.010","114.86K","1.87%"
"11/05/2020","25.191","23.980","25.540","23.955","107.65K","5.43%"
"11/04/2020","23.893","24.290","24.620","23.260","101.89K","-1.81%"
"11/03/2020","24.334","24.170","24.485","23.975","60.02K","1.25%"
"11/02/2020","24.033","23.635","24.260","23.460","74.90K","1.64%"
"10/30/2020","23.646","23.350","23.910","23.230","80.57K","1.22%"
"10/29/2020","23.360","23.440","23.650","22.625","102.57K","0.00%"
"10/28/2020","23.359","24.495","24.675","23.060","131.77K","-4.93%"
"10/27/2020","24.570","24.385","24.760","24.265","52.48K","0.61%"
"10/26/2020","24.420","24.750","24.765","24.145","68.93K","-1.03%"
"10/23/2020","24.675","24.835","24.980","24.500","52.73K","-0.14%"
"10/22/2020","24.709","25.180","25.225","24.460","74.44K","-2.11%"
"10/21/2020","25.241","24.795","25.425","24.775","77.69K","1.04%"
"10/20/2020","24.980","24.485","25.060","24.405","57.37K","1.14%"
"10/19/2020","24.698","24.290","25.120","24.215","63.70K","1.20%"
"10/16/2020","24.405","24.430","24.660","24.185","50.59K","0.75%"
"10/15/2020","24.224","24.370","24.440","23.650","72.42K","-0.70%"
"10/14/2020","24.395","24.240","24.725","23.930","63.47K","1.10%"
"10/13/2020","24.129","25.240","25.310","24.015","94.21K","-4.52%"
"10/12/2020","25.271","25.280","25.710","24.905","70.14K","0.65%"
"10/09/2020","25.108","23.970","25.330","23.965","74.75K","5.16%"
"10/08/2020","23.876","23.925","24.355","23.775","46.73K","-0.08%"
"10/07/2020","23.896","23.160","24.120","23.090","59.07K","-0.10%"
"10/06/2020","23.921","24.520","24.650","22.965","72.23K","-2.60%"
"10/05/2020","24.560","24.075","24.675","23.805","50.31K","2.21%"
"10/02/2020","24.029","23.900","24.355","23.580","66.34K","-0.93%"
"10/01/2020","24.254","23.355","24.320","23.325","71.45K","3.23%"
"09/30/2020","23.494","24.505","24.505","23.235","90.77K","-3.89%"
"09/29/2020","24.445","23.805","24.545","23.510","79.19K","3.56%"
"09/28/2020","23.604","22.995","23.860","22.610","78.58K","2.21%"
"09/25/2020","23.093","23.240","23.415","22.520","92.92K","-0.44%"
"09/24/2020","23.196","22.875","23.440","21.810","159.01K","0.39%"
"09/23/2020","23.105","24.525","24.620","22.725","151.99K","-5.78%"
"09/22/2020","24.523","24.785","25.300","23.910","109.44K","0.56%"
"09/21/2020","24.387","27.005","27.130","23.780","180.81K","-10.11%"
"09/18/2020","27.129","27.285","27.580","26.870","53.09K","0.11%"
"09/17/2020","27.100","27.345","27.400","26.405","95.31K","-1.37%"
"09/16/2020","27.476","27.350","27.705","27.055","63.70K","0.04%"
"09/15/2020","27.464","27.380","27.865","27.195","60.45K","0.40%"
"09/14/2020","27.355","26.910","27.545","26.850","53.42K","1.85%"
"09/11/2020","26.857","27.035","27.240","26.725","60.57K","-1.59%"
"09/10/2020","27.291","27.185","27.755","26.865","86.96K","0.77%"
"09/09/2020","27.083","26.905","27.325","26.565","60.07K","0.34%"
"09/07/2020","26.991","27.040","27.385","25.985","139.90K","1.04%"
"09/04/2020","26.712","26.765","27.245","26.455","114.60K","-0.61%"
"09/03/2020","26.875","27.635","27.890","26.630","125.57K","-1.90%"
"09/02/2020","27.395","28.385","28.540","27.275","126.39K","-4.36%"
"09/01/2020","28.645","28.430","29.235","27.835","115.76K","0.18%"
"08/31/2020","28.594","27.830","28.650","27.790","91.97K","2.89%"
"08/28/2020","27.790","27.265","27.990","27.050","103.77K","2.83%"
"08/27/2020","27.025","27.645","28.035","26.565","131.42K","-1.54%"
"08/26/2020","27.449","26.610","27.665","26.155","137.13K","4.48%"
"08/25/2020","26.273","26.655","26.855","26.130","100.45K","-1.26%"
"08/24/2020","26.607","26.890","27.340","26.330","122.35K","-0.47%"
"08/21/2020","26.732","27.375","27.635","26.095","160.04K","-1.53%"
"08/20/2020","27.147","26.770","27.630","26.650","153.75K","-0.71%"
"08/19/2020","27.340","27.855","28.130","26.530","212.26K","-2.62%"
"08/18/2020","28.075","27.620","28.605","27.190","213.36K","1.47%"
"08/17/2020","27.667","26.670","27.710","25.915","164.74K","6.05%"
"08/14/2020","26.089","27.620","27.885","25.780","223.22K","-5.88%"
"08/13/2020","27.718","25.630","27.855","25.355","245.90K","6.69%"
"08/12/2020","25.979","24.900","26.355","23.580","241.93K","-0.27%"
"08/11/2020","26.049","29.235","29.440","24.480","355.28K","-10.98%"
"08/10/2020","29.261","28.525","29.530","27.960","242.86K","6.25%"
"08/07/2020","27.540","29.025","29.915","27.430","283.92K","-3.03%"
"08/06/2020","28.400","27.105","29.200","26.935","236.12K","5.62%"
"08/05/2020","26.890","26.290","27.250","25.640","212.52K","3.31%"
"08/04/2020","26.028","24.490","26.260","24.240","157.04K","6.60%"
"08/03/2020","24.417","24.680","25.275","24.160","78.82K","0.83%"
"07/31/2020","24.216","23.625","24.670","23.410","139.82K","3.66%"
"07/30/2020","23.362","24.450","24.580","23.000","154.86K","-3.94%"
"07/29/2020","24.321","24.580","25.120","23.435","138.90K","0.09%"
"07/28/2020","24.300","24.700","26.275","22.460","253.67K","-0.82%"
"07/27/2020","24.501","22.970","24.820","22.940","188.89K","7.23%"
"07/24/2020","22.850","22.835","23.185","22.580","111.99K","-0.60%"
"07/23/2020","22.988","23.405","23.670","22.475","182.28K","-0.67%"
"07/22/2020","23.144","21.700","23.420","21.680","202.39K","7.36%"
"07/21/2020","21.557","20.340","21.725","20.315","142.78K","6.76%"
"07/20/2020","20.192","19.765","20.340","19.655","80.32K","2.17%"
"07/17/2020","19.764","19.535","19.790","19.355","56.42K","0.98%"
"07/16/2020","19.573","19.820","19.870","19.475","54.37K","-0.95%"
"07/15/2020","19.761","19.645","19.845","19.525","58.39K","1.18%"
"07/14/2020","19.530","19.455","19.685","19.240","73.78K","-1.30%"
"07/13/2020","19.788","19.080","19.810","19.080","85.99K","3.86%"
"07/10/2020","19.053","19.025","19.195","18.910","62.08K","0.48%"
"07/09/2020","18.962","19.150","19.445","18.830","102.76K","-1.04%"
"07/08/2020","19.161","18.625","19.215","18.585","84.23K","2.47%"
"07/07/2020","18.699","18.585","18.720","18.235","71.67K","0.63%"
"07/03/2020","18.582","18.270","18.780","18.230","63.13K","1.42%"
"07/02/2020","18.322","18.285","18.400","17.995","49.86K","0.57%"
"07/01/2020","18.218","18.580","18.850","18.095","86.82K","-2.25%"
"06/30/2020","18.637","18.095","18.655","18.020","75.09K","3.17%"
"06/29/2020","18.064","18.110","18.285","17.935","50.25K","-0.57%"
"06/26/2020","18.168","18.075","18.255","17.680","37.22K","1.53%"
"06/25/2020","17.895","17.575","17.940","17.500","46.32K","1.27%"
"06/24/2020","17.670","18.100","18.255","17.425","71.47K","-2.18%"
"06/23/2020","18.063","17.805","18.140","17.730","75.91K","0.90%"
"06/22/2020","17.902","17.920","18.190","17.785","75.21K","0.31%"
"06/19/2020","17.847","17.490","18.030","17.470","64.57K","1.94%"
"06/18/2020","17.508","17.705","17.920","17.400","47.76K","-1.50%"
"06/17/2020","17.775","17.630","17.815","17.515","43.10K","0.70%"
"06/16/2020","17.652","17.520","17.790","17.465","65.04K","1.45%"
"06/15/2020","17.399","17.560","17.630","17.015","75.74K","-0.47%"
"06/12/2020","17.482","17.755","17.870","17.470","60.63K","-2.28%"
"06/11/2020","17.889","18.335","18.390","17.600","90.45K","0.52%"
"06/10/2020","17.796","17.740","18.405","17.685","88.22K","0.01%"
"06/09/2020","17.794","17.945","17.990","17.685","54.90K","-0.55%"
"06/08/2020","17.893","17.545","17.980","17.495","61.18K","2.37%"
"06/05/2020","17.479","18.020","18.050","17.375","87.12K","-3.22%"
"06/04/2020","18.061","17.965","18.130","17.785","56.56K","0.57%"
"06/03/2020","17.958","18.395","18.405","17.675","72.24K","-1.65%"
"06/02/2020","18.260","18.850","18.900","18.115","78.44K","-3.01%"
"06/01/2020","18.827","18.635","18.950","18.455","62.65K","1.77%"
"05/29/2020","18.499","17.920","18.550","17.810","64.04K","2.96%"
"05/28/2020","17.967","17.800","18.110","17.685","61.04K","1.18%"
"05/27/2020","17.757","17.560","17.860","17.225","65.07K","0.92%"
"05/25/2020","17.595","17.690","18.040","17.370","77.62K","-0.55%"
"05/22/2020","17.693","17.435","17.770","17.190","51.24K","1.89%"
"05/21/2020","17.364","18.055","18.060","17.260","74.68K","-3.70%"
"05/20/2020","18.031","17.875","18.165","17.755","62.49K","0.73%"
"05/19/2020","17.901","17.370","18.010","17.340","66.69K","2.48%"
"05/18/2020","17.468","17.225","17.985","17.125","91.02K","2.33%"
"05/15/2020","17.070","16.185","17.150","16.155","80.68K","5.66%"
"05/14/2020","16.156","15.755","16.225","15.660","52.22K","3.09%"
"05/13/2020","15.671","15.625","15.910","15.545","42.56K","-0.24%"
"05/12/2020","15.709","15.700","15.880","15.525","35.61K","0.18%"
"05/11/2020","15.680","15.755","15.920","15.510","37.38K","-0.62%"
"05/08/2020","15.778","15.625","15.980","15.505","58.81K","1.21%"
"05/07/2020","15.590","14.920","15.695","14.920","49.27K","3.83%"
"05/06/2020","15.015","15.115","15.390","14.840","38.73K","-0.63%"
"05/05/2020","15.110","14.845","15.200","14.760","32.04K","2.12%"
"05/04/2020","14.796","15.075","15.225","14.760","37.06K","-0.95%"
"05/01/2020","14.938","15.075","15.150","14.820","32.19K","-0.23%"
"04/30/2020","14.973","15.530","15.940","14.850","66.67K","-2.23%"
"04/29/2020","15.315","15.330","15.605","15.235","42.10K","0.95%"
"04/28/2020","15.171","15.295","15.330","14.940","28.28K","-0.26%"
"04/27/2020","15.210","15.320","15.445","15.105","30.55K","-0.35%"
"04/24/2020","15.263","15.375","15.550","15.090","39.19K","-0.61%"
"04/23/2020","15.357","15.280","15.720","15.205","47.87K","0.14%"
"04/22/2020","15.335","14.960","15.365","14.775","42.94K","3.09%"
"04/21/2020","14.876","15.535","15.560","14.560","68.55K","-4.73%"
"04/20/2020","15.614","15.285","15.690","15.215","34.45K","2.09%"
"04/17/2020","15.295","15.750","15.800","15.195","41.18K","-2.09%"
"04/16/2020","15.622","15.650","15.915","15.430","43.47K","0.75%"
"04/15/2020","15.505","16.060","16.080","15.480","51.17K","-3.87%"
"04/14/2020","16.130","15.655","16.300","15.655","63.63K","3.82%"
"04/13/2020","15.537","15.875","15.975","15.385","50.16K","-3.21%"
"04/09/2020","16.053","15.215","16.090","15.175","64.32K","5.58%"
"04/08/2020","15.205","15.305","15.445","15.110","43.34K","-1.78%"
"04/07/2020","15.480","15.280","15.930","15.205","69.75K","2.05%"
"04/06/2020","15.169","14.540","15.405","14.355","52.88K","4.66%"
"04/03/2020","14.494","14.630","14.750","14.440","38.18K","-1.09%"
"04/02/2020","14.654","14.055","14.720","13.990","55.52K","4.79%"
"04/01/2020","13.984","14.145","14.265","13.895","44.03K","-1.22%"
"03/31/2020","14.156","14.205","14.500","14.055","50.96K","0.17%"
"03/30/2020","14.132","14.700","14.710","13.945","58.90K","-2.77%"
"03/27/2020","14.534","14.660","14.840","14.345","54.39K","-0.97%"
"03/26/2020","14.676","14.770","14.980","14.400","52.83K","-1.32%"
"03/25/2020","14.873","14.415","14.930","14.205","78.77K","4.32%"
"03/24/2020","14.257","13.320","14.435","13.220","109.94K","7.51%"
"03/23/2020","13.261","12.615","13.330","12.290","74.90K","7.07%"
"03/20/2020","12.385","12.125","13.095","12.005","81.76K","2.07%"
"03/19/2020","12.134","11.975","12.330","11.760","77.37K","3.08%"
"03/18/2020","11.772","12.610","12.905","11.640","122.77K","-5.79%"
"03/17/2020","12.495","12.860","13.230","12.110","111.38K","-2.50%"
"03/16/2020","12.816","15.100","15.245","11.770","148.46K","-11.61%"
"03/13/2020","14.500","15.825","15.890","14.425","162.45K","-9.40%"
"03/12/2020","16.005","16.720","16.910","15.505","147.26K","-4.60%"
"03/11/2020","16.776","16.875","17.110","16.660","56.85K","-1.06%"
"03/10/2020","16.955","17.020","17.200","16.790","76.90K","-0.58%"
"03/09/2020","17.054","17.490","17.615","16.550","128.27K","-1.21%"
"03/06/2020","17.263","17.450","17.575","17.015","94.55K","-0.75%"
"03/05/2020","17.393","17.230","17.465","17.150","53.48K","0.85%"
"03/04/2020","17.246","17.205","17.335","17.075","67.25K","0.34%"
"03/03/2020","17.188","16.665","17.480","16.665","114.57K","2.68%"
"03/02/2020","16.739","16.500","17.060","16.445","104.98K","1.71%"
"02/28/2020","16.457","17.760","17.885","16.400","221.54K","-7.21%"
"02/27/2020","17.735","17.945","18.160","17.630","122.38K","-0.56%"
"02/26/2020","17.834","17.965","18.170","17.745","96.32K","-1.96%"
"02/25/2020","18.191","18.625","18.640","17.820","153.70K","-3.63%"
"02/24/2020","18.876","18.650","18.920","18.510","140.49K","1.87%"
"02/21/2020","18.530","18.360","18.625","18.335","114.90K","1.15%"
"02/20/2020","18.319","18.425","18.440","18.205","98.11K","0.04%"
"02/19/2020","18.311","18.155","18.450","18.135","93.64K","0.65%"
"02/18/2020","18.192","17.760","18.240","17.760","0.56K","0.23%"
"02/17/2020","18.150","17.725","18.215","17.670","129.96K","2.35%"
"02/14/2020","17.734","17.625","17.790","17.595","56.24K","0.65%"
"02/13/2020","17.619","17.455","17.715","17.440","69.82K","0.70%"
"02/12/2020","17.497","17.620","17.650","17.435","73.62K","-0.57%"
"02/11/2020","17.597","17.755","17.800","17.550","70.84K","-1.06%"
"02/10/2020","17.785","17.705","17.825","17.665","57.05K","0.53%"
"02/07/2020","17.692","17.810","17.855","17.605","68.87K","-0.71%"
"02/06/2020","17.818","17.610","17.875","17.575","60.51K","1.23%"
"02/05/2020","17.602","17.565","17.710","17.465","59.86K","0.23%"
"02/04/2020","17.561","17.650","17.770","17.510","59.68K","-0.62%"
"02/03/2020","17.670","18.100","18.125","17.580","83.12K","-1.90%"
"01/31/2020","18.012","17.825","18.090","17.760","63.34K","0.11%"
"01/30/2020","17.992","17.540","18.040","17.520","96.96K","2.89%"
"01/29/2020","17.487","17.440","17.575","17.280","63.16K","0.17%"
"01/28/2020","17.458","18.095","18.115","17.420","110.54K","-3.31%"
"01/27/2020","18.056","18.260","18.375","18.040","67.72K","-0.31%"
"01/24/2020","18.113","17.800","18.145","17.740","68.05K","1.59%"
"01/23/2020","17.829","17.835","17.910","17.590","69.27K","0.01%"
"01/22/2020","17.828","17.785","17.930","17.675","57.76K","0.11%"
"01/21/2020","17.808","18.040","18.155","17.620","135.96K","0.00%"
"01/20/2020","17.808","18.040","18.155","17.620","135.96K","-1.47%"
"01/17/2020","18.073","17.950","18.185","17.905","69.18K","0.75%"
"01/16/2020","17.939","18.010","18.055","17.875","58.31K","-0.27%"
"01/15/2020","17.988","17.800","18.055","17.755","73.76K","1.39%"
"01/14/2020","17.742","17.975","17.985","17.690","84.39K","-1.41%"
"01/13/2020","17.996","18.130","18.130","17.935","59.33K","-0.60%"
"01/10/2020","18.105","17.920","18.175","17.860","80.66K","0.94%"
"01/09/2020","17.936","18.120","18.225","17.815","101.36K","-1.27%"
"01/08/2020","18.167","18.450","18.895","18.085","180.48K","-1.23%"
"01/07/2020","18.393","18.185","18.470","17.975","111.96K","1.18%"
"01/06/2020","18.179","18.170","18.550","18.045","136.41K","0.15%"
"01/03/2020","18.151","18.070","18.325","18.040","110.02K","0.58%"
"01/02/2020","18.046","17.905","18.150","17.830","90.11K","0.70%"
"12/31/2019","17.921","17.970","18.200","17.870","62.11K","-0.44%"
"12/30/2019","18.001","17.860","18.020","17.830","62.95K","0.32%"
"12/27/2019","17.943","17.995","18.050","17.815","70.18K","-0.26%"
"12/26/2019","17.990","17.830","18.135","17.810","89.08K","0.77%"
"12/24/2019","17.853","17.515","17.865","17.425","64.68K","2.02%"
"12/23/2019","17.499","17.230","17.520","17.230","65.08K","1.60%"
"12/20/2019","17.224","17.115","17.315","17.080","65.65K","0.41%"
"12/19/2019","17.154","17.065","17.180","16.950","47.39K","0.62%"
"12/18/2019","17.049","17.060","17.125","16.935","47.19K","-0.13%"
"12/17/2019","17.072","17.105","17.170","17.015","45.74K","-0.24%"
"12/16/2019","17.113","17.005","17.140","16.955","48.65K","0.59%"
"12/13/2019","17.012","16.970","17.095","16.895","77.90K","0.37%"
"12/12/2019","16.949","16.930","17.185","16.820","113.42K","0.59%"
"12/11/2019","16.849","16.710","17.025","16.650","62.67K","0.88%"
"12/10/2019","16.702","16.655","16.770","16.625","50.20K","0.36%"
"12/09/2019","16.642","16.600","16.730","16.565","53.51K","0.28%"
"12/06/2019","16.596","17.020","17.125","16.575","110.18K","-2.71%"
"12/05/2019","17.059","16.920","17.075","16.870","69.27K","0.85%"
"12/04/2019","16.916","17.250","17.415","16.865","112.99K","-1.92%"
"12/03/2019","17.248","16.980","17.285","16.945","90.11K","1.66%"
"12/02/2019","16.966","17.070","17.100","16.895","71.95K","-0.55%"
"11/29/2019","17.060","17.060","17.060","17.060","","-0.27%"
"11/28/2019","17.106","17.060","17.125","16.935","69.20K","1.15%"
"11/27/2019","16.912","17.060","17.065","16.875","26.89K","-0.78%"
"11/26/2019","17.045","16.780","17.085","16.780","84.26K","0.94%"
"11/25/2019","16.886","16.960","16.970","16.820","69.12K","-0.67%"
"11/22/2019","17.000","17.075","17.210","16.950","78.64K","-0.38%"
"11/21/2019","17.065","17.145","17.170","17.010","95.17K","-0.29%"
"11/20/2019","17.115","17.115","17.185","17.000","98.37K","-0.02%"
"11/19/2019","17.118","17.005","17.160","16.935","94.71K","0.69%"
"11/18/2019","17.000","16.950","17.030","16.705","94.06K","0.31%"
"11/15/2019","16.948","17.000","17.010","16.780","66.80K","-0.47%"
"11/14/2019","17.028","16.930","17.080","16.845","79.01K","0.68%"
"11/13/2019","16.913","16.720","17.000","16.720","99.84K","1.32%"
"11/12/2019","16.692","16.785","16.875","16.615","93.98K","-0.65%"
"11/11/2019","16.802","16.755","16.910","16.630","90.42K","-0.12%"
"11/08/2019","16.823","17.070","17.095","16.660","135.57K","-1.10%"
"11/07/2019","17.010","17.605","17.645","16.910","166.41K","-3.34%"
"11/06/2019","17.598","17.555","17.630","17.360","101.43K","0.17%"
"11/05/2019","17.568","18.060","18.085","17.520","141.97K","-2.76%"
"11/04/2019","18.066","18.125","18.230","17.960","78.10K","0.08%"
"11/01/2019","18.052","18.120","18.160","17.935","89.93K","-0.08%"
"10/31/2019","18.067","17.895","18.185","17.795","103.41K","1.12%"
"10/30/2019","17.867","17.820","17.965","17.590","84.39K","0.20%"
"10/29/2019","17.831","17.870","17.905","17.605","78.57K","-0.25%"
"10/28/2019","17.876","18.065","18.145","17.785","81.92K","-0.28%"
"10/25/2019","17.926","17.835","18.350","17.800","133.99K","0.69%"
"10/24/2019","17.804","17.575","17.860","17.485","76.01K","1.27%"
"10/23/2019","17.580","17.550","17.630","17.515","51.19K","0.46%"
"10/22/2019","17.500","17.580","17.680","17.440","56.64K","-0.58%"
"10/21/2019","17.602","17.615","17.895","17.530","76.35K","0.14%"
"10/18/2019","17.578","17.570","17.620","17.420","48.12K","-0.19%"
"10/17/2019","17.612","17.415","17.665","17.330","62.37K","1.06%"
"10/16/2019","17.427","17.430","17.490","17.180","80.64K","0.25%"
"10/15/2019","17.384","17.695","17.765","17.370","71.96K","-1.84%"
"10/14/2019","17.710","17.590","17.735","17.455","48.68K","0.95%"
"10/11/2019","17.544","17.540","17.785","17.370","102.67K","-0.33%"
"10/10/2019","17.602","17.800","17.935","17.455","93.95K","-1.17%"
"10/09/2019","17.810","17.775","18.000","17.720","67.68K","0.62%"
"10/08/2019","17.700","17.490","17.860","17.305","91.07K","0.91%"
"10/07/2019","17.540","17.665","17.700","17.435","35.22K","-0.48%"
"10/04/2019","17.625","17.630","17.745","17.330","59.58K","-0.29%"
"10/03/2019","17.676","17.630","17.845","17.515","70.00K","-0.04%"
"10/02/2019","17.683","17.310","17.730","17.240","70.48K","2.20%"
"10/01/2019","17.302","17.045","17.375","16.940","82.42K","1.79%"
"09/30/2019","16.998","17.590","17.660","16.980","96.15K","-3.70%"
"09/27/2019","17.652","17.885","17.960","17.345","134.22K","-1.45%"
"09/26/2019","17.912","17.990","18.110","17.785","110.04K","-0.89%"
"09/25/2019","18.073","18.680","18.750","17.875","132.58K","-2.98%"
"09/24/2019","18.628","18.655","18.810","18.315","132.63K","-0.44%"
"09/23/2019","18.711","18.030","18.780","17.990","129.34K","4.83%"
"09/20/2019","17.849","17.870","18.060","17.810","59.13K","-0.20%"
"09/19/2019","17.884","17.845","18.015","17.655","65.97K","-0.20%"
"09/18/2019","17.919","18.095","18.120","17.580","100.53K","-1.22%"
"09/17/2019","18.140","17.925","18.170","17.820","88.43K","0.63%"
"09/16/2019","18.026","17.755","18.075","17.690","108.43K","2.60%"
"09/13/2019","17.569","18.155","18.265","17.470","106.47K","-3.34%"
"09/12/2019","18.177","18.200","18.555","18.085","99.70K","0.04%"
"09/11/2019","18.170","18.095","18.335","17.970","84.66K","-0.09%"
"09/10/2019","18.186","18.090","18.265","17.855","116.63K","0.10%"
"09/09/2019","18.167","18.215","18.400","18.015","135.35K","0.26%"
"09/06/2019","18.119","18.715","18.890","18.045","221.80K","-3.66%"
"09/05/2019","18.807","19.645","19.675","18.570","194.13K","-3.79%"
"09/04/2019","19.547","19.350","19.750","19.280","156.69K","1.88%"
"09/03/2019","19.186","18.585","19.190","18.470","0.06K","-0.27%"
"09/02/2019","19.237","18.520","19.395","18.365","199.68K","4.88%"
"08/30/2019","18.342","18.365","18.575","18.165","115.42K","0.10%"
"08/29/2019","18.323","18.450","18.760","18.150","161.56K","0.03%"
"08/28/2019","18.318","18.145","18.475","18.025","97.74K","0.91%"
"08/27/2019","18.153","17.640","18.185","17.610","107.65K","2.90%"
"08/26/2019","17.641","17.500","17.755","17.495","108.83K","1.31%"
"08/23/2019","17.413","17.030","17.465","16.960","112.35K","2.19%"
"08/22/2019","17.040","17.115","17.130","16.915","70.97K","-0.65%"
"08/21/2019","17.151","17.125","17.180","16.975","70.32K","0.02%"
"08/20/2019","17.148","16.870","17.170","16.830","72.36K","1.23%"
"08/19/2019","16.940","17.125","17.175","16.820","80.55K","-1.06%"
"08/16/2019","17.122","17.250","17.315","17.030","71.92K","-0.53%"
"08/15/2019","17.214","17.190","17.370","17.075","96.52K","-0.38%"
"08/14/2019","17.280","16.950","17.305","16.855","116.02K","1.74%"
"08/13/2019","16.985","17.060","17.490","16.510","182.99K","-0.50%"
"08/12/2019","17.071","16.965","17.150","16.800","83.99K","0.83%"
"08/09/2019","16.931","16.940","17.140","16.860","98.62K","-0.03%"
"08/08/2019","16.936","17.100","17.225","16.810","124.04K","-1.51%"
"08/07/2019","17.196","16.450","17.260","16.450","174.98K","4.57%"
"08/06/2019","16.445","16.440","16.530","16.365","71.82K","0.32%"
"08/05/2019","16.393","16.260","16.590","16.135","114.33K","0.76%"
"08/02/2019","16.270","16.355","16.385","16.030","100.15K","0.56%"
"08/01/2019","16.180","16.280","16.405","15.935","122.90K","-1.37%"
"07/31/2019","16.405","16.585","16.600","16.215","107.09K","-0.92%"
"07/30/2019","16.558","16.500","16.640","16.425","57.74K","0.72%"
"07/29/2019","16.440","16.420","16.500","16.360","62.06K","0.26%"
"07/26/2019","16.397","16.455","16.550","16.355","80.58K","-0.09%"
"07/25/2019","16.411","16.620","16.685","16.345","121.09K","-1.29%"
"07/24/2019","16.626","16.435","16.680","16.350","84.63K","0.91%"
"07/23/2019","16.476","16.380","16.575","16.205","111.41K","0.40%"
